model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path,source_run
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400201,1,0,1.7465,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_001_seed_1400201,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400202,2,0,1.7616,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_002_seed_1400202,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400203,3,0,1.8487,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_003_seed_1400203,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400204,4,0,1.7273,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_004_seed_1400204,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400205,5,0,1.7417,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_005_seed_1400205,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400206,6,0,1.795,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_006_seed_1400206,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400207,7,0,1.7329,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_007_seed_1400207,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400208,8,0,1.6745,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_008_seed_1400208,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400209,9,0,1.6969,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_009_seed_1400209,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400210,10,0,1.6511,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_010_seed_1400210,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400211,11,0,1.7223,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_011_seed_1400211,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400212,12,0,1.654,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_012_seed_1400212,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400213,13,0,1.8449,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_013_seed_1400213,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400214,14,0,1.8169,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_014_seed_1400214,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400215,15,0,1.8537,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_015_seed_1400215,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400216,16,0,1.779,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_016_seed_1400216,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400217,17,0,1.801,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_017_seed_1400217,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400218,18,0,1.7815,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_018_seed_1400218,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,1.0,2,3000,1400219,19,0,1.713,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_1/steps_3000/realization_019_seed_1400219,final_voter_base_coarse_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800200,0,0,1.6469,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800201,1,0,1.6585,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800202,2,0,1.713,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800203,3,0,1.7699,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800204,4,0,1.6778,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800205,5,0,1.6861,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800206,6,0,1.6432,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800207,7,0,1.727,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800208,8,0,1.6168,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800209,9,0,1.6331,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800210,10,0,1.6434,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800211,11,0,1.6193,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800212,12,0,1.6561,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800213,13,0,1.6574,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800214,14,0,1.6029,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800215,15,0,1.6261,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800216,16,0,1.6631,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800217,17,0,1.693,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800218,18,0,1.6636,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.2,2,3000,1800219,19,0,1.484,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800300,0,0,1.5397,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800301,1,0,1.6025,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800302,2,0,1.6289,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800303,3,0,1.5926,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800304,4,0,1.5543,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800305,5,0,1.538,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800306,6,0,1.5388,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800307,7,0,1.5457,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800308,8,0,1.5369,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800309,9,0,1.4871,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800310,10,0,1.5379,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800311,11,0,1.581,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800312,12,0,1.5719,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800313,13,0,1.5036,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800314,14,0,1.5598,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800315,15,0,1.4796,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800316,16,0,1.5809,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800317,17,0,1.5325,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800318,18,0,1.5688,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.4,3,3000,1800319,19,0,1.5777,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800400,0,0,1.544,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800401,1,0,1.5484,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800402,2,0,1.6049,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800403,3,0,1.5536,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800404,4,0,1.5473,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800405,5,0,1.5306,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800406,6,0,1.5407,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800407,7,0,1.5741,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800408,8,0,1.5371,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800409,9,0,1.5736,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800410,10,0,1.5665,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800411,11,0,1.5357,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800412,12,0,1.5223,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800413,13,0,1.5579,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800414,14,0,1.5433,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800415,15,0,1.6142,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800416,16,0,1.5652,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800417,17,0,1.5707,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800418,18,0,1.5898,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.6,4,3000,1800419,19,0,1.5965,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800500,0,0,1.5953,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800501,1,0,1.623,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800502,2,0,1.5836,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800503,3,0,1.5838,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800504,4,0,1.5523,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800505,5,0,1.5368,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800506,6,0,1.5503,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800507,7,0,1.486,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800508,8,0,1.5326,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800509,9,0,1.5241,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800510,10,0,1.5051,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800511,11,0,1.5377,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800512,12,0,1.5095,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800513,13,0,1.5146,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800514,14,0,1.4816,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800515,15,0,1.4862,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800516,16,0,1.4529,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800517,17,0,1.4836,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800518,18,0,1.5044,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,1.8,5,3000,1800519,19,0,1.5689,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400300,0,0,1.5709,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_000_seed_1400300,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400301,1,0,1.6099,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_001_seed_1400301,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400302,2,0,1.5626,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_002_seed_1400302,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400303,3,0,1.5874,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_003_seed_1400303,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400304,4,0,1.5801,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_004_seed_1400304,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400305,5,0,1.6068,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_005_seed_1400305,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400306,6,0,1.5902,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_006_seed_1400306,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400307,7,0,1.7123,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_007_seed_1400307,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400308,8,0,1.6615,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_008_seed_1400308,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400309,9,0,1.5933,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_009_seed_1400309,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400310,10,0,1.6831,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_010_seed_1400310,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400311,11,0,1.6024,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_011_seed_1400311,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400312,12,0,1.5639,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_012_seed_1400312,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400313,13,0,1.5814,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_013_seed_1400313,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400314,14,0,1.5695,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_014_seed_1400314,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400315,15,0,1.57,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_015_seed_1400315,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400316,16,0,1.6154,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_016_seed_1400316,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400317,17,0,1.6142,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_017_seed_1400317,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400318,18,0,1.5981,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_018_seed_1400318,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,2.0,3,3000,1400319,19,0,1.6326,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_2/steps_3000/realization_019_seed_1400319,final_voter_base_coarse_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800600,0,0,1.4408,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800601,1,0,1.5079,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800602,2,0,1.5667,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800603,3,0,1.5714,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800604,4,0,1.5508,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800605,5,0,1.5864,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800606,6,0,1.5586,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800607,7,0,1.5725,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800608,8,0,1.5591,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800609,9,0,1.5994,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800610,10,0,1.5031,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800611,11,0,1.5815,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800612,12,0,1.53,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800613,13,0,1.4888,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800614,14,0,1.5078,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800615,15,0,1.4914,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800616,16,0,1.4793,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800617,17,0,1.4919,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800618,18,0,1.542,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.2,6,3000,1800619,19,0,1.488,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800700,0,0,1.4796,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800701,1,0,1.5381,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800702,2,0,1.4569,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800703,3,0,1.5091,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800704,4,0,1.4537,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800705,5,0,1.4344,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800706,6,0,1.432,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800707,7,0,1.5114,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800708,8,0,1.4681,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800709,9,0,1.4844,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800710,10,0,1.4896,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800711,11,0,1.4316,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800712,12,0,1.4407,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800713,13,0,1.4572,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800714,14,0,1.484,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800715,15,0,1.4572,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800716,16,0,1.4854,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800717,17,0,1.52,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800718,18,0,1.4967,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.4,7,3000,1800719,19,0,1.4358,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800800,0,0,1.4763,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800801,1,0,1.5221,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800802,2,0,1.5183,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800803,3,0,1.5493,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800804,4,0,1.5103,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800805,5,0,1.5558,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800806,6,0,1.4694,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800807,7,0,1.483,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800808,8,0,1.4939,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800809,9,0,1.4833,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800810,10,0,1.4881,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800811,11,0,1.4545,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800812,12,0,1.456,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800813,13,0,1.4252,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800814,14,0,1.5084,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800815,15,0,1.4768,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800816,16,0,1.4346,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800817,17,0,1.4647,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800818,18,0,1.4353,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.6,8,3000,1800819,19,0,1.4435,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800900,0,0,1.432,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800901,1,0,1.4661,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800902,2,0,1.4804,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800903,3,0,1.4333,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800904,4,0,1.4366,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800905,5,0,1.4482,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800906,6,0,1.48,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800907,7,0,1.4088,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800908,8,0,1.4629,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800909,9,0,1.4586,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800910,10,0,1.4723,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800911,11,0,1.4695,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800912,12,0,1.4956,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800913,13,0,1.4832,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800914,14,0,1.5073,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800915,15,0,1.46,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800916,16,0,1.4692,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800917,17,0,1.4854,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800918,18,0,1.5179,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,,200,2.8,9,3000,1800919,19,0,1.4955,,final_dense_eta_grid_steps3000_R20_v1
voter,2.0,rho_2,2.0,200,3.0,4,3000,1400400,0,0,1.6574,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_3/steps_3000/realization_000_seed_1400400,final_voter_base_coarse_v1
voter,2.0,rho_2,2.0,200,3.0,4,3000,1400401,1,0,1.5566,data/pilots/final_voter_base_coarse_v1/voter/rho_2/eta_3/steps_3000/realization_001_seed_1400401,final_voter_base_coarse_v1
