model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201301,1,0,0.1767
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201302,2,0,0.1652
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201303,3,0,0.1695
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201304,4,0,0.1755
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201305,5,0,0.1795
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201306,6,0,0.1814
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201307,7,0,0.1936
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201308,8,0,0.1858
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201309,9,0,0.1787
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201310,10,0,0.193
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201311,11,0,0.1861
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201312,12,0,0.202
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201313,13,0,0.2249
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201314,14,0,0.2016
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201315,15,0,0.1952
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201316,16,0,0.1638
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201317,17,0,0.161
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201318,18,0,0.154
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201319,19,0,0.1611
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201400,0,0,0.1745
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201401,1,0,0.1797
