model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_2,1.0,1200,20,0.1816600929601499,0.12330019287518304,0.027570761290774452,0.93725,0.10832214685834102,0.02422156838439658
voter,rho_2,1.0,1210,20,0.20315494647382243,0.1122404610313432,0.025097730069199953,0.9352499999999999,0.12145446677664844,0.027158044388357568
voter,rho_2,1.0,1220,20,0.22143406365891014,0.0628950306299064,0.014063756393540211,0.9315,0.13005864062029865,0.02908199614882032
voter,rho_2,1.0,1230,20,0.20615006857525436,0.09192721993808167,0.02055555127641246,0.933,0.130080744155313,0.029086938649503832
voter,rho_2,1.0,1240,20,0.1986172282440956,0.10767197381239253,0.024076185271608687,0.9092499999999999,0.14688664847425717,0.03284485309755548
voter,rho_2,1.0,1250,20,0.19299547544138984,0.10836792201500221,0.02423180402059409,0.9414999999999999,0.109351497474886,0.024451738179524167
voter,rho_2,1.0,1260,20,0.192375641025148,0.09946914552448143,0.022241977105655942,0.9515,0.08915015423430292,0.019934580507249205
voter,rho_2,1.0,1270,20,0.23715141592085726,0.10500868354623742,0.023480655463715056,0.9465,0.08889741278574985,0.01987806580127956
voter,rho_2,1.0,1280,20,0.21686632486014087,0.11316150726953778,0.025303682269102307,0.9327500000000001,0.08983978795611663,0.020088787295404368
voter,rho_2,1.0,1290,20,0.2400711190263876,0.11856907459278863,0.026512851081871857,0.94275,0.08634921829408763,0.019308272190954837
voter,rho_2,1.0,1300,20,0.18635814657824468,0.10064002831711573,0.02250379445745745,0.93475,0.08682561545995514,0.019414797835671634
voter,rho_2,1.0,1310,20,0.2037216453923257,0.08184964503442217,0.018302137023119606,0.946,0.08858047188856018,0.01980719566218297
voter,rho_2,1.0,1320,20,0.1954130460489579,0.10622841485125142,0.02375339567494464,0.9252499999999999,0.13015831706041683,0.029104284478406264
voter,rho_2,1.0,1330,20,0.234468714505486,0.12317494433792557,0.02754275486643544,0.93875,0.1265195143051063,0.028290623446647473
voter,rho_2,1.0,1340,20,0.2569316766890065,0.12234183654368021,0.027356466300383686,0.9664999999999999,0.08500147057551416,0.019006906639429784
voter,rho_2,1.0,1350,20,0.3058173175467781,0.1334336102521782,0.02983666230070833,0.9400000000000001,0.090953284712538,0.020337772739412736
voter,rho_2,1.0,1360,20,0.22306499724391657,0.11941230214424231,0.02670140249442697,0.9412499999999999,0.08838657986368745,0.01976384008739192
voter,rho_2,1.0,1370,20,0.23507180151524293,0.09228118811661469,0.020634700967319623,0.95625,0.06379410239199232,0.014264794951207676
voter,rho_2,1.0,1380,20,0.19793834126357784,0.09482316504100635,0.021203104287337182,0.97325,0.030136149389064282,0.0067386478614036485
voter,rho_2,1.0,1390,20,0.1958126734997923,0.06811839202411944,0.015231735508391056,0.94825,0.07404854826395992,0.01655775875533884
voter,rho_2,1.0,1400,20,0.22185424571329943,0.12294300355214,0.027490891330058314,0.9775,0.031324910215354156,0.007004462863060947
voter,rho_2,1.0,1410,20,0.2048289436474231,0.09124389661195746,0.020402755535629962,0.9560000000000001,0.07298287470359058,0.016319466903057835
voter,rho_2,1.0,1420,20,0.1703423388613726,0.08602584721515938,0.019235964219510734,0.90075,0.13066440793115774,0.029217449837383138
voter,rho_2,1.0,1430,20,0.20541847192856794,0.10598271676182788,0.02369845591195535,0.9025000000000001,0.13956629249213437,0.031207971738003097
