model,rho_label,eta,t,va_mean,va_stdev
vicsek,rho_8,0,425,0.9999999117508405,1.0130381889762943e-07
vicsek,rho_8,0,450,0.9999999626123072,4.277516146878418e-08
vicsek,rho_8,0,475,0.9999999841548126,1.805664505861994e-08
vicsek,rho_8,0,500,0.999999993283009,7.620584744083389e-09
vicsek,rho_8,0,525,0.999999997152559,3.2148904777668513e-09
vicsek,rho_8,0,550,0.9999999987927245,1.3560945012039614e-09
vicsek,rho_8,0,575,0.9999999994880512,5.719778741420551e-10
vicsek,rho_8,0,600,0.9999999997828753,2.4123719110624507e-10
vicsek,rho_8,1,0,0.03967805250505949,0.00895877741180622
vicsek,rho_8,1,25,0.6355055955133152,0.11794906446966825
vicsek,rho_8,1,50,0.7813444923187718,0.09766708068122804
vicsek,rho_8,1,75,0.890332261698291,0.0336685540260857
vicsek,rho_8,1,100,0.9257812171594321,0.025174818052983806
vicsek,rho_8,1,125,0.9391607105730045,0.015505831488208855
vicsek,rho_8,1,150,0.949044672043104,0.00642261876201367
vicsek,rho_8,1,175,0.9525598607372409,0.003937284772065194
vicsek,rho_8,1,200,0.9491524175707893,0.007191161979616894
vicsek,rho_8,1,225,0.9527313543321991,0.0019140774052323658
vicsek,rho_8,1,250,0.9519690561097733,0.002062785353048299
vicsek,rho_8,1,275,0.9525743125638778,0.0030610374150178195
vicsek,rho_8,1,300,0.9540453336765043,0.001032606178816858
vicsek,rho_8,1,325,0.9536280535302536,0.004278045071144702
vicsek,rho_8,1,350,0.9555779829880543,0.001271740843172131
vicsek,rho_8,1,375,0.9566438008969015,0.0007883282000567826
vicsek,rho_8,1,400,0.9539784550408164,0.0024654360999523807
vicsek,rho_8,1,425,0.9517883413177654,0.0035501177825838165
vicsek,rho_8,1,450,0.9552654870273466,0.0007880459919151925
vicsek,rho_8,1,475,0.9509701089135065,0.002740371133964339
vicsek,rho_8,1,500,0.9553941612971371,0.001330249324595521
vicsek,rho_8,1,525,0.9549349724612536,0.0018089465847480949
vicsek,rho_8,1,550,0.9542844975492608,0.0012737454179360616
vicsek,rho_8,1,575,0.9535977835647733,0.0022780282833164875
vicsek,rho_8,1,600,0.9499441383775228,0.0031526399462380437
vicsek,rho_8,2,0,0.015458033933508046,0.008721060980528382
vicsek,rho_8,2,25,0.37126115500402196,0.08747673470612223
vicsek,rho_8,2,50,0.5016401251830976,0.07934919679318599
vicsek,rho_8,2,75,0.6056362238832683,0.04806252301302022
vicsek,rho_8,2,100,0.7038339186580406,0.06745680391578729
vicsek,rho_8,2,125,0.7504415241080964,0.06288855667703694
vicsek,rho_8,2,150,0.787950181020515,0.029659248125556932
vicsek,rho_8,2,175,0.8176513686269357,0.001816428416176376
vicsek,rho_8,2,200,0.8233728739450554,0.004949813323443644
vicsek,rho_8,2,225,0.8228570853280658,0.005616328889435798
vicsek,rho_8,2,250,0.8190128294002977,0.006350904988209516
vicsek,rho_8,2,275,0.8283181622403185,0.0017571425824994423
vicsek,rho_8,2,300,0.8100064126502993,0.0208862337994745
vicsek,rho_8,2,325,0.8158031236834602,0.012697087099662717
vicsek,rho_8,2,350,0.8178350461924756,0.003230182131213925
vicsek,rho_8,2,375,0.8205279120363622,0.00524757575675101
vicsek,rho_8,2,400,0.8247631425302756,0.001886390571364983
vicsek,rho_8,2,425,0.8244157995795401,0.0031104182580407153
vicsek,rho_8,2,450,0.8207028523231078,0.0008167303725551962
vicsek,rho_8,2,475,0.8147843221738785,0.004505639783397093
vicsek,rho_8,2,500,0.8146239613868692,0.010600923380272093
vicsek,rho_8,2,525,0.7922750726918456,0.029869973827499965
vicsek,rho_8,2,550,0.8147348313656589,0.029531964171965425
vicsek,rho_8,2,575,0.8006083264975338,0.028687510108110912
vicsek,rho_8,2,600,0.8105370952525796,0.013731389176124898
vicsek,rho_8,3,0,0.029320220403687144,0.00815647459287439
vicsek,rho_8,3,25,0.294331329756598,0.049682869441537304
vicsek,rho_8,3,50,0.42109761660294937,0.07747701644548956
vicsek,rho_8,3,75,0.5472512936602705,0.06712589045120523
vicsek,rho_8,3,100,0.5464105454095508,0.01821437713384753
vicsek,rho_8,3,125,0.6128805331429797,0.004975799637774492
vicsek,rho_8,3,150,0.6283169538380654,0.011172742862672707
vicsek,rho_8,3,175,0.6199586622026936,0.007138560198655602
vicsek,rho_8,3,200,0.6369351135275708,0.00898026346345506
vicsek,rho_8,3,225,0.6167580406084375,0.011480239629216035
vicsek,rho_8,3,250,0.6216091748170277,0.01095590623389358
vicsek,rho_8,3,275,0.6415911138711169,0.021686849881170096
vicsek,rho_8,3,300,0.5898569668961534,0.05270512910190813
vicsek,rho_8,3,325,0.6028445032697297,0.0405107521009044
vicsek,rho_8,3,350,0.5962408920633138,0.06614276776958723
vicsek,rho_8,3,375,0.609904168050296,0.03341174567533318
vicsek,rho_8,3,400,0.6148843965158457,0.003484083629516564
vicsek,rho_8,3,425,0.6101334330120175,0.011712510033045527
vicsek,rho_8,3,450,0.6243991438880307,0.011013174657334613
vicsek,rho_8,3,475,0.6060469926792089,0.02075708430381
vicsek,rho_8,3,500,0.6068908431670224,0.03935350875256987
vicsek,rho_8,3,525,0.5846629266304512,0.04510107257870581
vicsek,rho_8,3,550,0.5922985543608146,0.024162117315478848
vicsek,rho_8,3,575,0.6087773198828308,0.026496085883643834
vicsek,rho_8,3,600,0.6006509273328341,0.024695714359321094
vicsek,rho_8,4,0,0.027012388141648663,0.010869408463587128
vicsek,rho_8,4,25,0.2536415259478203,0.049289970729467385
vicsek,rho_8,4,50,0.30312030708732945,0.04252237849050114
vicsek,rho_8,4,75,0.27926136801921014,0.05837499733295029
vicsek,rho_8,4,100,0.3528696635240482,0.029837743014296893
vicsek,rho_8,4,125,0.37700806907103274,0.014935858720860399
vicsek,rho_8,4,150,0.38197899319197465,0.009676918076211223
vicsek,rho_8,4,175,0.38120624962978883,0.04034554568161573
vicsek,rho_8,4,200,0.35445102821951596,0.029891797220061044
vicsek,rho_8,4,225,0.30630957226893823,0.06671352506097784
vicsek,rho_8,4,250,0.3381288616905673,0.04280446600232162
vicsek,rho_8,4,275,0.3814624935493431,0.011799541489511524
vicsek,rho_8,4,300,0.34282512689460115,0.0677697166802795
vicsek,rho_8,4,325,0.3168398447496229,0.09496927809878851
vicsek,rho_8,4,350,0.34286614670044174,0.04830437898528385
vicsek,rho_8,4,375,0.28148157555464476,0.12295223956215638
vicsek,rho_8,4,400,0.37188981783868386,0.029325575244506692
vicsek,rho_8,4,425,0.3520779913271701,0.0573339308003353
vicsek,rho_8,4,450,0.34111077976782184,0.057838291720371506
