model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101107,7,0,0.1898
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101108,8,0,0.1752
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101109,9,0,0.1894
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101110,10,0,0.1818
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101111,11,0,0.1814
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101112,12,0,0.1775
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101113,13,0,0.1842
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101114,14,0,0.1755
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101115,15,0,0.1907
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101116,16,0,0.189
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101117,17,0,0.1796
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101118,18,0,0.1834
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101119,19,0,0.1901
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101200,0,0,0.1749
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101201,1,0,0.1792
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101202,2,0,0.1871
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101203,3,0,0.1891
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101204,4,0,0.1911
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101205,5,0,0.1828
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101206,6,0,0.189
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101207,7,0,0.1932
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101208,8,0,0.1881
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101209,9,0,0.1993
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101210,10,0,0.1924
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101211,11,0,0.2062
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101212,12,0,0.2141
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101213,13,0,0.1874
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101214,14,0,0.2137
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101215,15,0,0.2078
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101216,16,0,0.1941
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101217,17,0,0.1995
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101218,18,0,0.219
vicsek,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2101219,19,0,0.1939
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101300,0,0,0.1997
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101301,1,0,0.2087
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101302,2,0,0.1841
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101303,3,0,0.1865
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101304,4,0,0.1875
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101305,5,0,0.1872
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101306,6,0,0.1769
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101307,7,0,0.2018
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101308,8,0,0.1897
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101309,9,0,0.1691
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101310,10,0,0.2032
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101311,11,0,0.1914
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101312,12,0,0.1873
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101313,13,0,0.1829
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101314,14,0,0.1868
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101315,15,0,0.1941
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101316,16,0,0.1871
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101317,17,0,0.1836
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101318,18,0,0.1926
vicsek,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2101319,19,0,0.1891
vicsek,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2101400,0,0,0.178
vicsek,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2101401,1,0,0.1879
vicsek,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2101402,2,0,0.1827
vicsek,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2101403,3,0,0.1756
vicsek,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2101404,4,0,0.173
vicsek,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2101405,5,0,0.1814
vicsek,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2101406,6,0,0.1991
