model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250507,7,3000,0.04154306896050039,0.21875,1500,0.9740235972415374,0.015571796426076671,0.8228680879413725,0.07513439992599995,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250508,8,3000,0.08881559727693103,0.28125,1500,0.9872043227920204,0.011696733202586298,0.8590939373750833,0.2249411319167782,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250509,9,3000,0.36230814396339256,0.125,1500,0.9733361940259134,0.018844294063074536,0.8104596935376416,0.1746021966917359,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250510,10,3000,0.192398510910843,0.21875,1500,0.9792381287220296,0.01914023504638345,0.8271985343104596,0.17050430955882484,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250511,11,3000,0.2587101902089951,0.125,1500,0.9359227037922676,0.04823146653998156,0.753227015323118,0.17738474377222244,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250512,12,3000,0.07382920892641932,0.1875,1500,0.9605989013022052,0.04741101748081645,0.8691497335109927,0.16693830175307522,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250513,13,3000,0.02561791441527915,0.15625,1500,0.9249424926305156,0.08914643260639141,0.8759368754163891,0.1403248816948798,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250514,14,3000,0.28002950040037144,0.15625,1500,0.9436375471618591,0.05295079755776271,0.7106095936042638,0.15112804870869295,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250515,15,3000,0.23378947781106316,0.15625,1500,0.9507608339031558,0.04833143654516029,0.7680712858094604,0.16405603486785,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250516,16,3000,0.2117495893385222,0.09375,1500,0.9697278688021522,0.025539725989026787,0.8404605263157895,0.1604457652502292,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250517,17,3000,0.313209709892846,0.1875,1500,0.9691651939862694,0.021801319462632224,0.8926340772818121,0.1196196057073629,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250518,18,3000,0.19617482193453836,0.125,1500,0.9885178339733297,0.015703619495473786,0.9850516322451699,0.026661194387034452,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250519,19,3000,0.1731642409029432,0.09375,1500,0.9836196554067335,0.011363926081016964,0.9048759160559627,0.0823884471902665,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.40000000000000002,1250600,0,3000,0.1970186920661721,0.15625,1500,0.9577697528823967,0.03005233278138442,0.8971102598267822,0.11261457856687672,vicsek_lowrho_cluster_study_1
