model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,4.0,rho_4,400,0.2,3,3000,1130309,9,0,4.6893
vicsek,4.0,rho_4,400,0.2,3,3000,1130310,10,0,4.2878
vicsek,4.0,rho_4,400,0.2,3,3000,1130311,11,0,4.8444
vicsek,4.0,rho_4,400,0.2,3,3000,1130312,12,0,4.987
vicsek,4.0,rho_4,400,0.2,3,3000,1130313,13,0,4.0393
vicsek,4.0,rho_4,400,0.2,3,3000,1130314,14,0,4.3823
vicsek,4.0,rho_4,400,0.2,3,3000,1130315,15,0,4.5969
vicsek,4.0,rho_4,400,0.2,3,3000,1130316,16,0,4.68
vicsek,4.0,rho_4,400,0.2,3,3000,1130317,17,0,4.9249
vicsek,4.0,rho_4,400,0.2,3,3000,1130318,18,0,4.7465
vicsek,4.0,rho_4,400,0.2,3,3000,1130319,19,0,4.1327
vicsek,4.0,rho_4,400,0.3,4,3000,1130400,0,0,4.1431
vicsek,4.0,rho_4,400,0.3,4,3000,1130401,1,0,4.506
vicsek,4.0,rho_4,400,0.3,4,3000,1130402,2,0,4.2888
vicsek,4.0,rho_4,400,0.3,4,3000,1130403,3,0,5.0428
vicsek,4.0,rho_4,400,0.3,4,3000,1130404,4,0,5.1391
vicsek,4.0,rho_4,400,0.3,4,3000,1130405,5,0,4.574
vicsek,4.0,rho_4,400,0.3,4,3000,1130406,6,0,4.6308
vicsek,4.0,rho_4,400,0.3,4,3000,1130407,7,0,4.8296
vicsek,4.0,rho_4,400,0.3,4,3000,1130408,8,0,4.2173
vicsek,4.0,rho_4,400,0.3,4,3000,1130409,9,0,3.8849
vicsek,4.0,rho_4,400,0.3,4,3000,1130410,10,0,4.7669
vicsek,4.0,rho_4,400,0.3,4,3000,1130411,11,0,4.6127
vicsek,4.0,rho_4,400,0.3,4,3000,1130412,12,0,4.1133
vicsek,4.0,rho_4,400,0.3,4,3000,1130413,13,0,4.6386
vicsek,4.0,rho_4,400,0.3,4,3000,1130414,14,0,5.3171
vicsek,4.0,rho_4,400,0.3,4,3000,1130415,15,0,4.9476
vicsek,4.0,rho_4,400,0.3,4,3000,1130416,16,0,4.9037
vicsek,4.0,rho_4,400,0.3,4,3000,1130417,17,0,4.8488
vicsek,4.0,rho_4,400,0.3,4,3000,1130418,18,0,4.3806
vicsek,4.0,rho_4,400,0.3,4,3000,1130419,19,0,4.0301
vicsek,4.0,rho_4,400,0.4,5,3000,1130500,0,0,4.5657
vicsek,4.0,rho_4,400,0.4,5,3000,1130501,1,0,4.6004
vicsek,4.0,rho_4,400,0.4,5,3000,1130502,2,0,4.2535
vicsek,4.0,rho_4,400,0.4,5,3000,1130503,3,0,4.6464
vicsek,4.0,rho_4,400,0.4,5,3000,1130504,4,0,4.3989
vicsek,4.0,rho_4,400,0.4,5,3000,1130505,5,0,4.3864
vicsek,4.0,rho_4,400,0.4,5,3000,1130506,6,0,4.6885
vicsek,4.0,rho_4,400,0.4,5,3000,1130507,7,0,4.3736
vicsek,4.0,rho_4,400,0.4,5,3000,1130508,8,0,4.4618
vicsek,4.0,rho_4,400,0.4,5,3000,1130509,9,0,4.5538
vicsek,4.0,rho_4,400,0.4,5,3000,1130510,10,0,4.4724
vicsek,4.0,rho_4,400,0.4,5,3000,1130511,11,0,4.3158
vicsek,4.0,rho_4,400,0.4,5,3000,1130512,12,0,4.5718
vicsek,4.0,rho_4,400,0.4,5,3000,1130513,13,0,4.3753
vicsek,4.0,rho_4,400,0.4,5,3000,1130514,14,0,4.3983
vicsek,4.0,rho_4,400,0.4,5,3000,1130515,15,0,4.4673
vicsek,4.0,rho_4,400,0.4,5,3000,1130516,16,0,4.5236
vicsek,4.0,rho_4,400,0.4,5,3000,1130517,17,0,4.2966
vicsek,4.0,rho_4,400,0.4,5,3000,1130518,18,0,4.6393
vicsek,4.0,rho_4,400,0.4,5,3000,1130519,19,0,4.0918
vicsek,8.0,rho_8,800,0.05,0,3000,1160000,0,0,13.7267
vicsek,8.0,rho_8,800,0.05,0,3000,1160001,1,0,10.7795
vicsek,8.0,rho_8,800,0.05,0,3000,1160002,2,0,11.2034
vicsek,8.0,rho_8,800,0.05,0,3000,1160003,3,0,17.5036
vicsek,8.0,rho_8,800,0.05,0,3000,1160004,4,0,11.7005
vicsek,8.0,rho_8,800,0.05,0,3000,1160005,5,0,13.7668
vicsek,8.0,rho_8,800,0.05,0,3000,1160006,6,0,15.6634
vicsek,8.0,rho_8,800,0.05,0,3000,1160007,7,0,11.9777
vicsek,8.0,rho_8,800,0.05,0,3000,1160008,8,0,13.8573
vicsek,8.0,rho_8,800,0.05,0,3000,1160009,9,0,12.9233
vicsek,8.0,rho_8,800,0.05,0,3000,1160010,10,0,12.4154
vicsek,8.0,rho_8,800,0.05,0,3000,1160011,11,0,14.1001
vicsek,8.0,rho_8,800,0.05,0,3000,1160012,12,0,15.8182
vicsek,8.0,rho_8,800,0.05,0,3000,1160013,13,0,15.0327
vicsek,8.0,rho_8,800,0.05,0,3000,1160014,14,0,17.809
vicsek,8.0,rho_8,800,0.05,0,3000,1160015,15,0,12.0745
vicsek,8.0,rho_8,800,0.05,0,3000,1160016,16,0,13.3363
vicsek,8.0,rho_8,800,0.05,0,3000,1160017,17,0,16.0963
vicsek,8.0,rho_8,800,0.05,0,3000,1160018,18,0,12.7279
vicsek,8.0,rho_8,800,0.05,0,3000,1160019,19,0,16.0665
vicsek,8.0,rho_8,800,0.1,1,3000,1160100,0,0,15.1541
vicsek,8.0,rho_8,800,0.1,1,3000,1160101,1,0,12.928
vicsek,8.0,rho_8,800,0.1,1,3000,1160102,2,0,15.2957
vicsek,8.0,rho_8,800,0.1,1,3000,1160103,3,0,15.4892
vicsek,8.0,rho_8,800,0.1,1,3000,1160104,4,0,14.3386
vicsek,8.0,rho_8,800,0.1,1,3000,1160105,5,0,12.8041
vicsek,8.0,rho_8,800,0.1,1,3000,1160106,6,0,13.9631
vicsek,8.0,rho_8,800,0.1,1,3000,1160107,7,0,12.9282
vicsek,8.0,rho_8,800,0.1,1,3000,1160108,8,0,12.05
vicsek,8.0,rho_8,800,0.1,1,3000,1160109,9,0,16.8709
vicsek,8.0,rho_8,800,0.1,1,3000,1160110,10,0,14.8512
vicsek,8.0,rho_8,800,0.1,1,3000,1160111,11,0,16.1225
vicsek,8.0,rho_8,800,0.1,1,3000,1160112,12,0,12.5618
vicsek,8.0,rho_8,800,0.1,1,3000,1160113,13,0,13.1966
vicsek,8.0,rho_8,800,0.1,1,3000,1160114,14,0,15.2665
vicsek,8.0,rho_8,800,0.1,1,3000,1160115,15,0,15.6578
vicsek,8.0,rho_8,800,0.1,1,3000,1160116,16,0,12.6106
