model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev
vicsek,rho_2,2,200,1,922005,5,3000,0.05414794846086909,1.0,2250,0.9242998416260728,0.02458567581332591,0.9889480692410121,0.017985012798254978
vicsek,rho_2,2,200,1,922006,6,3000,0.02154442301470284,0.97,2250,0.9323798298266449,0.02414267728581983,0.9910252996005326,0.02729384705315172
vicsek,rho_2,2,200,1,922007,7,3000,0.10264525449102699,0.99,2250,0.9313303840915799,0.015495508058983162,0.9923035952063916,0.01254630731679806
vicsek,rho_2,2,200,1,922008,8,3000,0.04680953580863747,0.995,2250,0.9148129091812099,0.023357206419354966,0.9820639147802929,0.033681181888944256
vicsek,rho_2,2,200,1,922009,9,3000,0.0457141275767499,0.99,2250,0.9153234801046409,0.029030730196564266,0.9992077230359521,0.0032440861294723267
vicsek,rho_2,2,200,1,922010,10,3000,0.05730265418466478,1.0,2250,0.9256034519633805,0.03206488994106218,0.9692676431424766,0.04415574668169243
vicsek,rho_2,2,200,1,922011,11,3000,0.08758933647323562,1.0,2250,0.9393448659315853,0.009981242331301087,0.9886884154460719,0.009807269866254076
vicsek,rho_2,2,200,1,922012,12,3000,0.10623772085414236,1.0,2250,0.9454499728769202,0.007848769273660128,0.9925499334221038,0.01491618293368471
vicsek,rho_2,2,200,1,922013,13,3000,0.08293781249173303,0.985,2250,0.9386237678747246,0.015921345139936302,0.9873768308921438,0.02813161848404724
vicsek,rho_2,2,200,1,922014,14,3000,0.06593935017172997,1.0,2250,0.9395416555540053,0.00910277781835202,0.9927163781624501,0.007095373537075296
vicsek,rho_2,2,200,1,922015,15,3000,0.10502396917855367,1.0,2250,0.9316307898033619,0.016085256269786748,0.9765246338215713,0.026538650914767706
vicsek,rho_2,2,200,1,922016,16,3000,0.11163815691940053,1.0,2250,0.9300628711440733,0.018454050563835332,0.9829893475366178,0.023793494472259757
vicsek,rho_2,2,200,1,922017,17,3000,0.06837976625548949,0.99,2250,0.9176500452110049,0.03278516992179797,0.9404527296937416,0.07373113130088464
vicsek,rho_2,2,200,1,922018,18,3000,0.07495821114682699,1.0,2250,0.9373910977727758,0.014660168187377644,0.9923102529960054,0.00973118800776749
vicsek,rho_2,2,200,1,922019,19,3000,0.030536497269101005,0.995,2250,0.9375170984454011,0.012345474612041885,0.9798868175765646,0.01418516410964595
vicsek,rho_2,2,200,1.5,923000,0,3000,0.015579645178740442,0.985,2250,0.8533964880157805,0.032421197405209,0.9873501997336884,0.04674814090837055
vicsek,rho_2,2,200,1.5,923001,1,3000,0.07221785543354141,1.0,2250,0.8235999693341295,0.059255986079548864,0.9597603195739014,0.07567544810199114
vicsek,rho_2,2,200,1.5,923002,2,3000,0.04323701238367168,0.995,2250,0.8684865264286956,0.02795396204097103,0.9762649800266311,0.018292572291276007
vicsek,rho_2,2,200,1.5,923003,3,3000,0.0122545574497157,1.0,2250,0.8157385311191391,0.07950182124507336,0.9828628495339548,0.029119224903672743
vicsek,rho_2,2,200,1.5,923004,4,3000,0.018622632530712172,1.0,2250,0.864021994116102,0.03629445103733963,0.9596271637816244,0.07447549043976467
vicsek,rho_2,2,200,1.5,923005,5,3000,0.12106933336698136,1.0,2250,0.8716662685900344,0.025602417088189486,0.9838814913448735,0.015343837823722953
vicsek,rho_2,2,200,1.5,923006,6,3000,0.02759032065139725,1.0,2250,0.8225268540212405,0.10566008612379398,0.9793342210386152,0.051051749293090476
vicsek,rho_2,2,200,1.5,923007,7,3000,0.03447817993069132,0.965,2250,0.8478915528618608,0.049810702082276795,0.9790812250332889,0.034225617158362504
vicsek,rho_2,2,200,1.5,923008,8,3000,0.017109619943618384,0.96,2250,0.8353937572813468,0.06851804535397064,0.9702996005326232,0.0776237261582434
vicsek,rho_2,2,200,1.5,923009,9,3000,0.09436032742865073,1.0,2250,0.874477571226292,0.01913318872883867,0.9910319573901465,0.008489457158914504
vicsek,rho_2,2,200,1.5,923010,10,3000,0.1437998318837818,0.99,2250,0.8844308410620413,0.01937109391339358,0.9841411451398137,0.016568907022302
vicsek,rho_2,2,200,1.5,923011,11,3000,0.0953904137066273,0.995,2250,0.811098167071576,0.0503604459949097,0.9405992010652463,0.12693131371530114
vicsek,rho_2,2,200,1.5,923012,12,3000,0.02177917765865912,1.0,2250,0.8358753142908129,0.041355033868208387,0.91991344873502,0.0753736310205327
vicsek,rho_2,2,200,1.5,923013,13,3000,0.041009350070078325,1.0,2250,0.8438014054227262,0.06718513026075028,0.9873169107856192,0.03302076527063869
