model,rho_label,eta,t,va_mean,va_stdev
voter,rho_1_over_pi,3,2900,0.16848543501060964,0.09519411218091377
voter,rho_1_over_pi,3,2950,0.20075088335715288,0.10175700924856668
voter,rho_1_over_pi,3,3000,0.16425845252391275,0.09596692300170392
voter,rho_1_over_pi,3,3050,0.1563683320663326,0.09418909725164186
voter,rho_1_over_pi,3,3100,0.18530746085539443,0.10604053944618348
voter,rho_1_over_pi,3,3150,0.21801988499987943,0.07505859148304042
voter,rho_1_over_pi,3,3200,0.19005993618202016,0.09440188336657607
voter,rho_1_over_pi,3,3250,0.14612519901481805,0.07794357967014563
voter,rho_1_over_pi,3,3300,0.19212682012648857,0.10424217726351925
voter,rho_1_over_pi,3,3350,0.15679039460100486,0.07064504109393627
voter,rho_1_over_pi,3,3400,0.16525491351842433,0.10340922690240174
voter,rho_1_over_pi,3,3450,0.17264965059409837,0.09797373572711168
voter,rho_1_over_pi,3,3500,0.14749724354016175,0.0871982663121705
voter,rho_1_over_pi,3,3550,0.14227594053871712,0.06465545669544616
voter,rho_1_over_pi,3,3600,0.14412905099301845,0.06739963883188231
voter,rho_1_over_pi,3,3650,0.12510801667691096,0.07277626974020476
voter,rho_1_over_pi,3,3700,0.15194286747978852,0.08891620909266457
voter,rho_1_over_pi,3,3750,0.19214420812620964,0.07303309384518601
voter,rho_1_over_pi,3,3800,0.18333460910772115,0.10980678505314499
voter,rho_1_over_pi,3,3850,0.20320811556645854,0.1045802191552811
voter,rho_1_over_pi,3,3900,0.1736444589889019,0.1070617583841601
voter,rho_1_over_pi,3,3950,0.20920950178067949,0.08168029083126321
voter,rho_1_over_pi,3,4000,0.20389937376339237,0.09385296047251425
voter,rho_1_over_pi,3,4050,0.21864447778955456,0.07906492007958651
voter,rho_1_over_pi,3,4100,0.16526532618303214,0.07363078465426481
voter,rho_1_over_pi,3,4150,0.14676287840750676,0.08874665066608153
voter,rho_1_over_pi,3,4200,0.2000087552616696,0.11116956782625666
voter,rho_1_over_pi,3,4250,0.19800825187852716,0.08680023600195336
voter,rho_1_over_pi,3,4300,0.18589496450227244,0.08011342576203083
voter,rho_1_over_pi,3,4350,0.23858474366391294,0.09647044239359114
voter,rho_1_over_pi,3,4400,0.17264632345259776,0.07629578874703154
voter,rho_1_over_pi,3,4450,0.18753067135477974,0.0913464161321449
voter,rho_1_over_pi,3,4500,0.22036019431662107,0.1117102339404522
voter,rho_1_over_pi,3,4550,0.20665247370183687,0.10871261180969756
voter,rho_1_over_pi,3,4600,0.20002208426746057,0.09443843362565806
voter,rho_1_over_pi,3,4650,0.19031179728559244,0.10321687455313035
