model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
vicsek,rho_2,2,200,0.29999999999999999,1100415,15,3000,0.06427225833359743,0.985,1500,0.9943772693732429,0.0009576803871217851,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100416,16,3000,0.07271351391778544,0.995,1500,0.9931416070445087,0.001846125489725264,0.992128580946036,0.014860537188851875,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100417,17,3000,0.09531379699885516,0.98,1500,0.9927952439614176,0.0021339290410679413,0.9980846102598268,0.004004349275798292,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100418,18,3000,0.14528874587727753,0.995,1500,0.9944399652014466,0.0012007697967870246,0.9997834776815456,0.00374527285857049,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100419,19,3000,0.07902793000935293,0.99,1500,0.9932963311391461,0.0016990962425454208,0.9985076615589606,0.0035631882335612672,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100500,0,3000,0.013952981529822597,0.99,1500,0.9909464529050865,0.0014148308691739975,0.9895469686875416,0.024311874622083854,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100501,1,3000,0.02833674089074991,1.0,1500,0.9855859416012618,0.006453471069922548,0.9980113257828115,0.004204848527636629,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100502,2,3000,0.021683512458084225,0.995,1500,0.9891170607309547,0.0024644311340916904,0.9938441039307129,0.011506147020919446,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100503,3,3000,0.10460218348423407,0.985,1500,0.9867878836555011,0.004197048335646656,0.9934243837441705,0.01072795657779643,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100504,4,3000,0.05654547376683823,0.995,1500,0.9886288809234135,0.003554275148324066,0.9975116588940707,0.005839346310676555,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100505,5,3000,0.03939592726150518,1.0,1500,0.9860849408637932,0.00471625541628242,0.9840039973351099,0.03495867910139508,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100506,6,3000,0.0411596114731543,1.0,1500,0.9881601722147111,0.0030402694432586337,0.9976382411725516,0.008768340062187734,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100507,7,3000,0.030642886346065042,1.0,1500,0.9884849373398552,0.004259080386578408,0.9978014656895403,0.007818086479409295,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100508,8,3000,0.030857170654048742,1.0,1500,0.9879899252218346,0.004437669445158195,0.9998001332445037,0.0013995430807984188,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100509,9,3000,0.06626825525058756,1.0,1500,0.9881915140796528,0.003813688680355683,0.9925216522318455,0.010255904404368368,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100510,10,3000,0.029753394365479347,1.0,1500,0.9904680290701535,0.0014709689775748713,0.9992338441039307,0.0018010509774197701,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100511,11,3000,0.06118058008201434,0.99,1500,0.9871554521784539,0.004841567090902281,0.9924350433044636,0.009135697592473324,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100512,12,3000,0.018539928552813,0.97,1500,0.9870982143469001,0.004429205283987113,0.994197201865423,0.010021882395408148,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100513,13,3000,0.019726111234466027,0.985,1500,0.9906301843350779,0.0019239315967777457,0.999620253164557,0.0019113504899419635,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100514,14,3000,0.03303891911787323,0.995,1500,0.9870453517980523,0.004173630275817226,0.9950766155896069,0.011658481005340952,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100515,15,3000,0.08218417091099268,1.0,1500,0.9874337066638369,0.003762583961378617,0.99881745502998,0.003333153938143191,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.40000000000000002,1100516,16,3000,0.10182468065333651,1.0,1500,0.985468448974851,0.006607236889136988,0.9701532311792139,0.07978950804558464,final_fine_grid_steps3000_R20_v1
