model,rho_label,eta,t,va_mean,va_stdev
voter,rho_2,1,500,0.19074507820491718,0.08419074967260996
voter,rho_2,1,550,0.19370856225190775,0.10232122228162663
voter,rho_2,1,600,0.1701785120990444,0.10196537513806417
voter,rho_2,1,650,0.231879614881712,0.11672292220872516
voter,rho_2,1,700,0.1766524461666022,0.09500229463227518
voter,rho_2,1,750,0.18026773195752566,0.0915456420753722
voter,rho_2,1,800,0.23242883760369487,0.09181282878501382
voter,rho_2,1,850,0.18133997042414318,0.09079101386991727
voter,rho_2,1,900,0.24559859488150976,0.12294771043239286
voter,rho_2,1,950,0.18336789567055473,0.1096502167547707
voter,rho_2,1,1000,0.2118137394359716,0.10069538015693956
voter,rho_2,1,1050,0.19433535149849862,0.10981921340101856
voter,rho_2,1,1100,0.18181846547951247,0.09468750931646835
voter,rho_2,1,1150,0.13884905594834718,0.0946572101638967
voter,rho_2,1,1200,0.2613249515773314,0.08279390837606956
voter,rho_2,1,1250,0.19192827563580753,0.10287206713959052
voter,rho_2,1,1300,0.20784674669766717,0.0877868107229563
voter,rho_2,1,1350,0.22675960017400168,0.10861596665080644
voter,rho_2,1,1400,0.15807112026530992,0.09740864882868769
voter,rho_2,1,1450,0.21139755901242724,0.0924603021850609
voter,rho_2,1,1500,0.20432960008086995,0.08031869024952414
voter,rho_2,1,1550,0.22415528831483478,0.08647533954293883
voter,rho_2,1,1600,0.17176840432936752,0.08523506001132157
voter,rho_2,1,1650,0.21741867651894214,0.08881497665512753
voter,rho_2,1,1700,0.21557319425445712,0.07417089722975681
voter,rho_2,1,1750,0.2263275020759258,0.12066498408184893
voter,rho_2,1,1800,0.21634234913614447,0.09629909617237802
voter,rho_2,1,1850,0.19603922116133107,0.0980034128620401
voter,rho_2,1,1900,0.20681083214523696,0.09490004576446688
voter,rho_2,1,1950,0.21616842085514917,0.104858160859079
voter,rho_2,1,2000,0.2062634380385439,0.09890019200405754
voter,rho_2,1,2050,0.19967290545762248,0.0991276241470725
voter,rho_2,1,2100,0.1870583319454005,0.07693866969343394
voter,rho_2,1,2150,0.16382015719198062,0.08923263089677792
voter,rho_2,1,2200,0.18598226466631954,0.08171228918692991
voter,rho_2,1,2250,0.1764087654981967,0.06455859003775885
